wavelength (nm),reflect
705,0.15529268460489784
706,0.15907649707573596
707,0.16292343358016576
708,0.166868096061747
709,0.1709099979324071
710,0.17507283092975143
711,0.17943046709228455
712,0.18393630129847635
713,0.18860385759112894
714,0.19343750572194846
715,0.1983335020531775
716,0.2032986437828802
717,0.2084204868612726
718,0.21376445990557005
719,0.21943237335230778
720,0.22534306631608478
721,0.23118503621274739
722,0.23675246077792994
723,0.24216395428148585
724,0.24772321742412726
725,0.2534540213162141
726,0.25918957772389234
727,0.2647614654719486
728,0.2702161185604451
729,0.2756651892727284
730,0.2810920200138198
731,0.28651946606190576
732,0.29197609461670043
733,0.29747642639129135
734,0.30294523355410036
735,0.30842850901960783
736,0.31398183389706386
737,0.3194680132440013
738,0.32482837671979564
739,0.3300596430525818
740,0.3352330393836191
741,0.34038717723992584
742,0.3455527508152806
743,0.35076034829897934
744,0.35604618337236676
745,0.3615013044311733
746,0.3671835651778827
747,0.3730916924210354
748,0.37921711102888245
749,0.3854921919607359
750,0.391876826038745
751,0.3983107263360558
752,0.40471213570740433
753,0.411028673319566
754,0.4172069030001319
755,0.4231871764679162
756,0.42893221745483184
757,0.4342449033197255
758,0.4389397828301374
759,0.44269668184160405
760,0.4462132477625827
761,0.45093931824778816
762,0.45728348247262557
763,0.46295860122744115
764,0.4676310236622561
765,0.4720586843522821
766,0.4759567341170169
767,0.4792448860634175
768,0.4822410379462986
769,0.48516644013674304
770,0.4879635342665621
771,0.4907107187125061
772,0.49332588611137335
773,0.49574075199315387
774,0.4980484513316115
775,0.5001782554681794
776,0.502174788598487
777,0.5041131666941311
778,0.5059390029715375
779,0.507654348890737
780,0.5092303953799887
781,0.5106273894912858
782,0.51202006878315
783,0.5133278430247681
784,0.5145144891684534
785,0.5156731391815695
786,0.5167258194473622
787,0.5176836539342812
788,0.5185842013696799
789,0.5194676953958497
790,0.5202422819317368
791,0.5209419242936877
792,0.5216363917345463
793,0.522254060768267
794,0.522806599655718
795,0.5233100059195269
796,0.5237825732897193
797,0.5242510143315018
798,0.5246501215420608
799,0.5249772992949553
800,0.5253227406888921
801,0.5256325170449182
802,0.5258924591907782
803,0.5261178073068098
804,0.5263775457630477
805,0.526566085901895
806,0.5267396696405737
807,0.5269601296327651
808,0.5270757207789519
809,0.5272079612342639
810,0.5273423847627032
811,0.5274018736655707
812,0.5274825201407475
813,0.5275787992976518
814,0.5276616767640653
815,0.5276903225478194
816,0.5277027007641618
817,0.5277307437362473
818,0.5277839691520543
819,0.5278377518602462
820,0.5279153038570107
821,0.5279968991549024
822,0.5280612684987823
823,0.5281016619344586
824,0.5281822228343852
825,0.5282844948316725
826,0.528358619358913
827,0.5283571605768284
828,0.5284049578295279
829,0.5284554794984653
830,0.5284154633438133
831,0.528515909380918
832,0.5286019167570248
833,0.5286581845512307
834,0.5287821414296408
835,0.5288285630219072
836,0.5288526773855318
837,0.5288990063093267
838,0.5289681859143278
839,0.5290597221893675
840,0.529121570827891
841,0.529155446247645
842,0.5292682203877812
843,0.5294023305976414
844,0.5294892871518727
845,0.5294994293137256
846,0.5294957023743714
847,0.5296146372134151
848,0.5297894809735807
849,0.529904866838846
850,0.5299721514586514
851,0.5300854513008552
852,0.5302167806085253
853,0.5303054621029853
854,0.5304931215307898
855,0.5306230939481799
856,0.5306700061717043
857,0.5307181172577538
858,0.5308659409936006
859,0.5309885525672996
860,0.5310464649291078
861,0.5311039487595054
862,0.5313607492700003
863,0.5315651381649549
864,0.5316319746268208
865,0.5317423932833082
866,0.5319039772561956
867,0.5320696861220311
868,0.5322392391646623
869,0.5324934096610197
870,0.5326437243715308
871,0.5327347724926284
872,0.5328283674179474
873,0.532915676702673
874,0.5331344034850807
875,0.5333532577585433
876,0.5334718367200336
877,0.5336383624979879
878,0.5338386230586966
879,0.5339341084752786
880,0.533906237575157
881,0.5342029677527571
882,0.5344765523303817
883,0.5346941908991555
884,0.5348935060318863
885,0.5349166666178665
886,0.5351762496263989
887,0.5354987126145679
888,0.5355841983990285
889,0.5357487259931147
890,0.5359119686363923
891,0.5360307555610913
892,0.5361198496150793
893,0.5363655323947356
894,0.5364982719980637
895,0.5365510082557616
896,0.5367247341372344
897,0.5369878854728477
898,0.537215109282884
899,0.5373950815265474
900,0.5375669160236561
901,0.5374973981634189
902,0.5377213642776245
903,0.5381195781866047
904,0.5382168744470831
905,0.5383316875373034
906,0.5385331993256083
907,0.5387682429085222
908,0.5389176131364989
909,0.5389698431025431
910,0.5391401523625486
911,0.539412215000308
912,0.5395945062443013
913,0.5397074067583312
914,0.5399949962716442
915,0.5403538062926657
916,0.5404926228120561
917,0.5407890151058948
918,0.5410861962620751
919,0.5413360641318983
920,0.5415959749184217
921,0.5418369458595381
922,0.5420805921948774
923,0.5422933774195202
924,0.5424234012703768
925,0.5425610183599764
926,0.542796210981878
927,0.5430500408673864
928,0.543148566159129
929,0.5431783799955011
930,0.5432132890487522
931,0.543325922412721
932,0.5435732028134308
933,0.5439798994483345
934,0.544083442419741
935,0.5441332573324196
936,0.5446688835844765
937,0.5447025180304035
938,0.5450509352349485
939,0.5456331937262934
940,0.5460064083653638
941,0.5464401925656406
942,0.546536978718797
943,0.5466585112515632
944,0.5471985144334708
945,0.5473307072847013
946,0.5474138847573705
947,0.5477394747576757
948,0.5483502723930618
949,0.5487074074237189
950,0.5487721242561557
951,0.548873802047543
952,0.5492198260042471
953,0.5493992498841559
954,0.549439524934207
955,0.5496762758854494
956,0.5501892817946467
957,0.550409814607434
958,0.5504939449127477
959,0.5508058405229901
960,0.5513161619952801
961,0.5513915818882152
962,0.5514656269931743
963,0.5517526005720933
964,0.5521076329486763
965,0.5521310656106148
966,0.5525542330358746
967,0.5530687562706226
968,0.5531777470579675
969,0.5526585797992323
970,0.5532669526581292
971,0.553450074912974
972,0.5531416226339829
973,0.5533372084164355
974,0.5537420224629466
975,0.5540536358142635
976,0.5542556675717208
977,0.5544717370684756
978,0.554699396570554
979,0.5546945324349337
980,0.5545969657979594
981,0.5545249721583128
982,0.554167965959519
983,0.5541707206495173
984,0.5544057425304105
985,0.5545720724408003
986,0.5544957808247587
987,0.554408003720117
988,0.5541172831002434
989,0.5537807004966918
990,0.5538769886592715
991,0.553652292769096
992,0.5534084442372814
993,0.5531178362990116
994,0.5526571184812635
995,0.5531635467487271
996,0.5532752297917705
997,0.5530939986914839
998,0.553260447816522
999,0.5534909985336013
1000,0.5528078301805451
1001,0.5554073812737894
1002,0.555324974313942
1003,0.5551917225567545
1004,0.5551283926402955
1005,0.5547169067790992
1006,0.5544122613019716
1007,0.5543285476675006
1008,0.553828633642113
1009,0.5534808797850077
1010,0.5532012282312069
1011,0.5529816295113328
1012,0.5526652982232338
1013,0.552755143302878
1014,0.5525402155513686
1015,0.5520435131373077
1016,0.551366502863182
1017,0.5506436862092565
1018,0.5506521559253977
1019,0.5508750671387336
1020,0.5505082372736083
1021,0.5503893430517195
1022,0.5503406723562544
1023,0.5502247283397509
1024,0.549865199730821
1025,0.549700844067896
1026,0.5492983219339498
1027,0.5484186107669644
1028,0.5476543712251102
1029,0.547446409980944
1030,0.5471298175523404
1031,0.5465782575194863
1032,0.5462762754593269
1033,0.5457858830040174
1034,0.5452488561021904
1035,0.5450074522904638
1036,0.5450914620000259
1037,0.5450690929767504
1038,0.5450162849905431
1039,0.544832100938708
1040,0.5443158567373931
1041,0.5437202539655752
1042,0.5431258042759817
1043,0.5426122559324379
1044,0.5421590685685735
1045,0.5419295010229254
1046,0.5413680956317556
1047,0.5407772074269429
1048,0.5400538865873902
1049,0.53985928635071
1050,0.5395348523835926
1051,0.5388372024395391
1052,0.5383279882267901
1053,0.5379598071487279
1054,0.5372541934935006
1055,0.5369076317765202
1056,0.5367788058855847
1057,0.5359923607631444
1058,0.5352275988986699
1059,0.5346577037134761
1060,0.5340520485948561
1061,0.5335443383386548
1062,0.5330227016930065
1063,0.5324516085720198
1064,0.5320028328686146
1065,0.5314677254851831
1066,0.531122643287381
1067,0.5306310200088785
1068,0.5297046182300044
1069,0.5290480664507818
1070,0.52827286142768
1071,0.5276397984080066
1072,0.5271668038996912
1073,0.5264759972110946
1074,0.525631546076031
1075,0.524912564358289
1076,0.524133559731812
1077,0.5234162455455609
1078,0.5227998288726619
1079,0.5219547682651002
1080,0.52092127287417
1081,0.5197281106508862
1082,0.5185994272094915
1083,0.51767956154657
1084,0.5167672940273188
1085,0.5158414181619262
1086,0.5149975813620651
1087,0.5142449563527599
1088,0.5132929577902178
1089,0.5124157797857749
1090,0.5113889500088992
1091,0.5101200940100606
1092,0.5088088158037801
1093,0.5076496075842074
1094,0.5063928304287593
1095,0.5053653226388165
1096,0.5044164863799264
1097,0.5035664804825869
1098,0.5026955017395701
1099,0.5015642526093448
1100,0.5002253290659135
1101,0.4989869010318553
1102,0.4974411132895888
1103,0.4962562053956488
1104,0.495400945258717
1105,0.4942799681446838
1106,0.4932509266825131
1107,0.49212093840584065
1108,0.49059807286296603
1109,0.4891395314004591
1110,0.4875793922665132
1111,0.4861096072766059
1112,0.48469890095032686
1113,0.48335960790358845
1114,0.4818960271880146
1115,0.48029945883647873
1116,0.47863100608418213
1117,0.47680254659176147
1118,0.47512180018953737
1119,0.47343373070857214
1120,0.47205171042524857
1121,0.4709519813780299
1122,0.46913576481266167
1123,0.4669706739651452
1124,0.46477115416286185
1125,0.4628045271083124
1126,0.46095733475843975
1127,0.4591781185990176
1128,0.45790570085102095
1129,0.45628109550854057
1130,0.4545672301656889
1131,0.45278297085591845
1132,0.4511260882286518
1133,0.44937611097678376
1134,0.4475814018896194
1135,0.4457322854135295
1136,0.4436891223966526
1137,0.4415526376134416
1138,0.4396253394381787
1139,0.43774460465963494
1140,0.4362214432502894
1141,0.4353442913060401
1142,0.43359956762848373
1143,0.4314140765814083
1144,0.4293594039227003
1145,0.4267863117833856
1146,0.424396178128249
1147,0.42229631981392474
1148,0.42005191465311115
1149,0.4179734870574289
1150,0.4156264547168818
1151,0.41354509835253755
1152,0.4120090150140825
1153,0.4100128758507903
1154,0.4080756684395963
1155,0.4060688746432485
1156,0.4039549143036205
1157,0.40185751072359155
1158,0.3998528145997188
1159,0.39773388911580443
1160,0.3954813029195727
1161,0.3932913322383679
1162,0.39104324256359735
1163,0.38883539987423993
1164,0.3866190389789859
1165,0.3843304881602641
1166,0.38208196014599166
1167,0.38000796280095245
1168,0.37784821798554885
1169,0.37565934725756966
1170,0.3735176157450706
1171,0.37135488762672925
1172,0.3691068506003748
1173,0.3667969043276869
1174,0.3645408546449468
1175,0.3622736869646567
1176,0.3598827979421838
1177,0.3573217699312075
1178,0.35495595427330934
1179,0.3525348149555821
1180,0.3501370077333285
1181,0.3479301424042635
1182,0.34571401902647425
1183,0.3434047957987016
1184,0.34102452803638983
1185,0.3386596896639568
1186,0.33625025570402944
1187,0.3339746909546026
1188,0.3317596960321399
1189,0.3295370274483359
1190,0.32737233924443804
1191,0.32534141980411035
1192,0.323327122473487
1193,0.32137404124597724
1194,0.31961912360543193
1195,0.31774271007063964
1196,0.31578164842271916
1197,0.31379109906950897
1198,0.3118276047144478
1199,0.30976384093445203
1200,0.3079011535923411
1201,0.3061718115062575
1202,0.304327670576625
1203,0.30259141364646613
1204,0.3007526794778408
1205,0.298828935737044
1206,0.29693035583230226
1207,0.29502230601967133
1208,0.2931789029513221
1209,0.2913191743747406
1210,0.289540780116053
1211,0.2879396534242859
1212,0.28623787973548304
1213,0.28451502179174215
1214,0.2827480787450312
1215,0.28108981905926544
1216,0.27937786386452645
1217,0.2778158904606061
1218,0.2763983185454706
1219,0.274930501601073
1220,0.2735724811293839
1221,0.27203163592370927
1222,0.27033218448188273
1223,0.26878065091688524
1224,0.2672182915063033
1225,0.26563506247680685
1226,0.2641443013521629
1227,0.2626278546466905
1228,0.26105427741422504
1229,0.259460633260478
1230,0.2578651409915056
1231,0.25629371048276955
1232,0.2547422859335152
1233,0.2531454575045686
1234,0.2515861883813591
1235,0.2501015032566877
1236,0.2485457755802325
1237,0.24686387908580323
1238,0.24533539327207332
1239,0.24396776283448726
1240,0.24240080837893108
1241,0.24078328984132386
1242,0.2391767986586256
1243,0.23731350311487107
1244,0.23566802658925315
1245,0.23420674907753522
1246,0.232756589617961
1247,0.23122239965008543
1248,0.22973077219700255
1249,0.22816620230784426
1250,0.22643128574022317
1251,0.22490422095667614
1252,0.2234707962989354
1253,0.22198492029238748
1254,0.22053337901728948
1255,0.2190718861521128
1256,0.21753126510879794
1257,0.21605152004796085
1258,0.21466490730100474
1259,0.21316418690839023
1260,0.2115028094438622
1261,0.20995527421665525
1262,0.20828129906364215
1263,0.20681712523686255
1264,0.20541990006639382
1265,0.2042731522454265
1266,0.20285405556361374
1267,0.20152139074644024
1268,0.20002675090458508
1269,0.19841071585290673
1270,0.19688810787293196
1271,0.19537393583798268
1272,0.19401316379775232
1273,0.19288109231811065
1274,0.19159763490807788
1275,0.19032545380605212
1276,0.1890971188262325
1277,0.18770939296820838
1278,0.18648123471942826
1279,0.18530040842793333
1280,0.1843106903924637
1281,0.18332262786128073
1282,0.18222885078469672
1283,0.18114999091904901
1284,0.18006960795758722
1285,0.17898272608715307
1286,0.1778256549164377
1287,0.17679956863142435
1288,0.17581776889756756
1289,0.17486069158421186
1290,0.17391676509910411
1291,0.1730742991213353
1292,0.17232593786353617
1293,0.17152875548943056
1294,0.17082954362850586
1295,0.17005098609907202
1296,0.1691145247384632
1297,0.1683059823741813
1298,0.16762993469647097
1299,0.16676666220798622
1300,0.1660487066629614
1301,0.16530559173714363
1302,0.16468846147065055
1303,0.16413776260093776
1304,0.16362309627800348
1305,0.16324638861827856
1306,0.1627601471053934
1307,0.16227438532172042
1308,0.16167851756258295
1309,0.16100446771808635
1310,0.16037341680422232
1311,0.1595255721831082
1312,0.15898433250905802
1313,0.15866046618784563
1314,0.15827520217416996
1315,0.158122667159052
1316,0.15781501240601334
1317,0.15738193863318956
1318,0.15696391468408472
1319,0.15660350979518659
1320,0.1561853153156431
1321,0.15584619262754146
1322,0.15552956004701476
1323,0.15523892043671755
1324,0.15496775252096662
1325,0.15470038436703898
1326,0.1545001640303395
1327,0.15419288354417413
1328,0.15380585626759596
1329,0.1534683822699631
1330,0.15304379609638108
1331,0.15273219341948716
1332,0.15251182646121994
1333,0.1522992091200967
1334,0.15216835413737423
1335,0.15202229672570355
1336,0.15196015991394324
1337,0.15175113495261625
1338,0.1516152105230294
1339,0.15153924478835168
1340,0.15148602482899645
1341,0.15129176297642624
1342,0.15108469100305344
1343,0.15075487203602317
1344,0.15059344072735925
1345,0.15042156963330994
1346,0.15035329141841283
1347,0.15054825435634814
1348,0.15048355873662408
1349,0.15021910628306973
1350,0.15014645223540213
1351,0.15007746362431681
1352,0.14999935492534308
1353,0.150121380930615
1354,0.15038947734369185
1355,0.15088977596024056
1356,0.15150852800518302
1357,0.15363786661636974
1358,0.15513861351574726
1359,0.15412855924757726
1360,0.15219040632042857
1361,0.14998397432689312
1362,0.1548698714627069
1363,0.17391649391576422
1364,0.19447532255835265
1365,0.2097581943951971
1366,0.2145607642620024
1367,0.2202168259966129
1368,0.2226543141941174
1369,0.20951617048050175
1370,0.19273788375117584
1371,0.17772347816695597
1372,0.1505865562202033
1373,0.14522291687023892
1374,0.14940513995723184
1375,0.15182553521103065
1376,0.16217348429666273
1377,0.1640839292867259
1378,0.16258321055906538
1379,0.1593668014363167
1380,0.15661240480694738
1381,0.1514932672379426
1382,0.14781340732845305
1383,0.1471213955931409
1384,0.14793829943791648
1385,0.14776107278543582
1386,0.14700111217844253
1387,0.14707723069657191
1388,0.1450044024681881
1389,0.13845741184584895
1390,0.13904153449443926
1391,0.14270737478752357
1392,0.1435832482094719
1393,0.14716477002778158
1394,0.14744626743361272
1395,0.1443518957659879
1396,0.14281239347973063
1397,0.14077862751556008
1398,0.13976635969098142
1399,0.1389307282795893
1400,0.1387340962610599
1401,0.14012000432785227
1402,0.14025117917271768
1403,0.1399504134063047
1404,0.1399582717038884
1405,0.13944449810002696
1406,0.1380271720380652
1407,0.13728225019322202
1408,0.13795094420817844
1409,0.13818376970138604
1410,0.1380342872631262
1411,0.1388910269340357
1412,0.14009015786839873
1413,0.14081816926863355
1414,0.14221756366570174
1415,0.14262602374237188
1416,0.14228877389606787
1417,0.14237189696477737
1418,0.14236342683717668
1419,0.14244666478819706
1420,0.1427238397520681
1421,0.14274465574556414
1422,0.14252662717050096
1423,0.14262096088023865
1424,0.14288591438063084
1425,0.1429869522481356
1426,0.143084985120706
1427,0.14318037594201224
1428,0.14325934366757398
1429,0.14322876163481088
1430,0.14273885169711378
1431,0.14303218671545465
1432,0.14301819116213724
1433,0.14290653941840264
1434,0.1437023192550063
1435,0.14364263665358928
1436,0.1431610046720405
1437,0.14301199786835064
1438,0.14276129139948088
1439,0.14206446526892644
1440,0.14215398938701718
1441,0.14284166291343836
1442,0.14297922324638915
1443,0.14317965165654778
1444,0.14334586550951825
1445,0.14322636701595984
1446,0.1432291318728198
1447,0.14344477825118485
1448,0.14344087757195187
1449,0.14324677284491694
1450,0.14326332978532688
1451,0.1433156825951111
1452,0.14332611734508244
1453,0.14339356075630647
1454,0.1434195389558249
1455,0.14329700674973245
1456,0.14340695355637223
1457,0.14357157339609447
1458,0.14361101091924522
1459,0.1439153028901467
1460,0.1441771204099579
1461,0.14428847062260197
1462,0.14447012308057128
1463,0.14415940271303104
1464,0.14370684057312103
1465,0.14353805770275402
1466,0.14342369766350493
1467,0.14320259463539423
1468,0.14325235249423957
1469,0.1430848781546359
1470,0.14252757821011616
1471,0.14231394079929735
1472,0.14230872393084462
1473,0.142079705587098
1474,0.14182019112264854
1475,0.1417464397330735
1476,0.14166612843701662
1477,0.14166176019342192
1478,0.14201455069221186
1479,0.142016038882985
1480,0.14166341528309953
1481,0.1415856390133466
1482,0.14159900777031428
1483,0.1414602873776614
1484,0.14125666507223195
1485,0.14125522222090126
1486,0.14130214019621312
1487,0.14126312497920648
1488,0.14124666945745187
1489,0.14154057518524102
1490,0.14165159474269165
1491,0.14143401320205906
1492,0.14131850679884234
1493,0.1413452693136608
1494,0.14141755740466222
1495,0.14149493989398468
1496,0.1414429135160364
1497,0.14128960363524407
1498,0.14108025487284903
1499,0.1405538144751509
1500,0.14039162944611216
1501,0.1403559364872148
1502,0.14037229947271448
1503,0.1406275324475904
1504,0.14060615153660605
1505,0.1406077255791717
1506,0.14046878016964773
1507,0.1400032570233016
1508,0.13976805067680256
1509,0.13952751088019655
1510,0.13939351741665626
1511,0.13951081096241943
1512,0.13942333490553568
1513,0.13936250369536335
1514,0.13915769141593365
1515,0.1386246843650523
1516,0.13837523534965313
1517,0.13823556280497373
1518,0.13803110385542197
1519,0.1379126637761861
1520,0.13781456381348767
1521,0.13770059875554966
1522,0.13751672927794506
1523,0.13765274671431393
1524,0.1376806660234559
1525,0.13747193606581914
1526,0.13750758189995171
1527,0.1372067903083974
1528,0.13675094119458006
1529,0.1366329242975873
1530,0.1366010498134135
1531,0.13673327949042244
1532,0.13698138473925853
1533,0.13692538510056876
1534,0.13655410927697498
1535,0.136295503410111
1536,0.13578186454829885
1537,0.1355741118385883
1538,0.1355779633308449
1539,0.13549179137764744
1540,0.1354500323690507
1541,0.13542242039974214
1542,0.13532312684058176
1543,0.13534500160654386
1544,0.13550598445713216
1545,0.1355778999739287
1546,0.13570555200024592
1547,0.13572380904586184
1548,0.13565402715032426
1549,0.13558810835983678
1550,0.13553454758114028
1551,0.13542254365320944
1552,0.13512927994379642
1553,0.13504808310590127
1554,0.13498225597900398
1555,0.13500843210629082
1556,0.13534317860905204
1557,0.13546233557824686
1558,0.13548895331170016
1559,0.13550332846075866
1560,0.13540156516434548
1561,0.135364547440548
1562,0.1355188289757059
1563,0.13540362680669468
1564,0.13493913446277467
1565,0.13478009875916655
1566,0.13458149217947848
1567,0.13446725434710036
1568,0.13456539950404325
1569,0.13486499413096928
1570,0.13491064347602447
1571,0.13484560837651147
